timestamp,event,trade_time,direction,confidence,atr_norm,sl,tp,volume
2026-02-02 15:30:05,OPEN_TRADE,2026-02-02 19:30:00+02:00,SHORT,0.9416252,0.001022122076731769,10.687972813657254,15.67569346003064,1.0
2026-02-02 15:35:00,OPEN_TRADE,2026-02-02 19:35:00+02:00,SHORT,0.9161416,0.0010059143599985105,10.523398224983417,15.434317396642346,1.0
2026-02-02 15:40:06,OPEN_TRADE,2026-02-02 19:40:00+02:00,SHORT,0.9557156,0.001002622354111429,10.496854474134196,15.395386562063488,1.0
2026-02-02 16:10:03,OPEN_TRADE,2026-02-02 20:10:00+02:00,SHORT,0.900058,0.000997217439817026,10.427553742062704,15.293745488358635,1.0
2026-02-02 16:15:04,OPEN_TRADE,2026-02-02 20:15:00+02:00,SHORT,0.8270068,0.0009716346213342735,10.162958067039035,14.905671831657253,1.0
2026-02-02 17:05:03,OPEN_TRADE,2026-02-02 21:05:00+02:00,SHORT,0.7009947,0.0008311176385911641,8.709094733328126,12.773338942214586,1.0
2026-02-02 17:10:03,OPEN_TRADE,2026-02-02 21:10:00+02:00,SHORT,0.70922786,0.0008104686371905475,8.494542048110059,12.458661670561419,1.0
2026-02-02 17:15:04,OPEN_TRADE,2026-02-02 21:15:00+02:00,SHORT,0.7355945,0.0007791578616324085,8.163299248951674,11.972838898462458,1.0
2026-02-02 17:20:04,OPEN_TRADE,2026-02-02 21:20:00+02:00,SHORT,0.72343975,0.0007668967757103112,8.035563588312034,11.785493262857651,1.0
2026-02-02 17:25:04,OPEN_TRADE,2026-02-02 21:25:00+02:00,SHORT,0.7858914,0.0007433196935083113,7.786849862262031,11.420713131317646,1.0
2026-02-02 17:30:05,OPEN_TRADE,2026-02-02 21:30:00+02:00,SHORT,0.7732033,0.0007165795545829293,7.5080697700758305,11.011835662777886,1.0
2026-02-02 18:00:02,OPEN_TRADE,2026-02-02 22:00:00+02:00,SHORT,0.8429267,0.0006443181657140114,6.7528731834905535,9.904214002452813,1.0
2026-02-02 18:05:08,OPEN_TRADE,2026-02-02 22:05:00+02:00,SHORT,0.84941983,0.0006268215619707724,6.570907751983411,9.63733136957567,1.0
2026-02-02 20:00:01,OPEN_TRADE,2026-02-03 00:00:00+02:00,SHORT,0.6087467,0.0005443732535435584,5.697832360858379,8.356820795925623,1.0
2026-02-02 20:05:01,OPEN_TRADE,2026-02-03 00:05:00+02:00,SHORT,0.8017917,0.0006224192369996737,6.519390253624757,9.561772371982977,1.0
2026-02-02 20:10:02,OPEN_TRADE,2026-02-03 00:10:00+02:00,SHORT,0.8979455,0.0006256875475808104,6.556908297061793,9.61679883569063,1.0
2026-02-02 20:15:03,OPEN_TRADE,2026-02-03 00:15:00+02:00,SHORT,0.66616327,0.0006410645305782829,6.712282194033175,9.84468055124866,1.0
2026-02-02 20:35:04,OPEN_TRADE,2026-02-03 00:35:00+02:00,LONG,0.63608414,0.0006335918475787142,6.632138504326381,9.727136473012026,1.0
2026-02-02 20:40:04,OPEN_TRADE,2026-02-03 00:40:00+02:00,LONG,0.7532683,0.0006246825919256372,6.537240856242601,9.587953255822482,1.0
2026-02-02 20:45:00,OPEN_TRADE,2026-02-03 00:45:00+02:00,LONG,0.7849467,0.0006064981479707039,6.345805284671174,9.307181084184391,1.0
2026-02-02 20:50:00,OPEN_TRADE,2026-02-03 00:50:00+02:00,LONG,0.71779084,0.000622250492221188,6.513655927522175,9.553362027032524,1.0
2026-02-02 20:55:01,OPEN_TRADE,2026-02-03 00:55:00+02:00,LONG,0.75392944,0.000643168624913699,6.731660095796739,9.873101473835218,1.0
2026-02-02 21:00:03,OPEN_TRADE,2026-02-03 01:00:00+02:00,LONG,0.61413157,0.0006356161570549187,6.652612946199602,9.757165654426084,1.0
2026-02-02 21:10:03,OPEN_TRADE,2026-02-03 01:10:00+02:00,SHORT,0.7415276,0.0006775647597200303,7.0956986992778575,10.407024758940858,1.0
2026-02-02 21:15:04,OPEN_TRADE,2026-02-03 01:15:00+02:00,SHORT,0.7007813,0.0006509119601218204,6.814628384261181,9.994788296916399,1.0
2026-02-02 21:20:04,OPEN_TRADE,2026-02-03 01:20:00+02:00,SHORT,0.5910392,0.0006308019042593612,6.603379418224973,9.684956480063295,1.0
2026-02-02 23:02:58,MARGIN_CHECK,SHORT,197.35,0.0,789.4000000000001,1355.711,566.3109999999999,1936.73,752.82,163.58760378745006
2026-02-02 23:02:58,OPEN_TRADE,2026-02-03 03:00:00+02:00,SHORT,0.84653115,0.0005410089785727393,5.664445157003367,8.307852896938272,1.0
2026-02-02 23:03:34,MARGIN_CHECK,SHORT,197.39,0.0,789.3299999999999,1350.5169999999998,561.1869999999999,1929.31,745.4,162.9608669577924
2026-02-02 23:03:34,OPEN_TRADE,2026-02-03 03:00:00+02:00,SHORT,0.7078037,0.0005408392907392242,5.664445157003367,8.307852896938272,1.0
2026-02-02 23:04:50,MARGIN_CHECK,SHORT,197.48,0.0,197.35,1341.774,1144.424,1916.82,1620.81,647.5524475524476
2026-02-02 23:04:50,OPEN_TRADE,2026-02-03 03:00:00+02:00,SHORT,0.70384526,0.0005833845043187563,6.113373728431895,8.966281468366782,1.0
2026-02-02 23:09:50,MARGIN_CHECK,SHORT,197.56,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-02 23:09:50,OPEN_TRADE,2026-02-03 03:05:00+02:00,SHORT,0.6224131,0.0006078411832527209,6.373132747845039,9.347261363506059,1.0
2026-02-02 23:10:56,MARGIN_CHECK,SHORT,197.55,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-02 23:10:56,OPEN_TRADE,2026-02-03 01:10:00+02:00,SHORT,0.8292823,0.0005733299060099547,6.0111232659538505,8.816314123398982,1.0
2026-02-02 23:14:05,MARGIN_CHECK,SHORT,197.49,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-02 23:14:05,OPEN_TRADE,2026-02-03 01:10:00+02:00,SHORT,0.8850952,0.0006015933487502553,6.305766123096708,9.248456980541839,1.0
2026-02-02 23:47:42,MARGIN_CHECK,SHORT,197.62,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-02 23:47:42,OPEN_TRADE,2026-02-03 01:45:00+02:00,SHORT,0.7845653,0.0005502664293455053,5.771895900673076,8.46544732098718,1.0
2026-02-02 23:52:42,MARGIN_CHECK,SHORT,197.58,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-02 23:52:42,OPEN_TRADE,2026-02-03 01:50:00+02:00,SHORT,0.8257941,0.0005377191179531241,5.640178845739755,8.272262307084976,1.0
2026-02-02 23:57:42,MARGIN_CHECK,SHORT,197.54,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-02 23:57:42,OPEN_TRADE,2026-02-03 01:55:00+02:00,SHORT,0.827923,0.0005131978990101985,5.382257907480774,7.893978264305136,1.0
2026-02-03 00:02:42,MARGIN_CHECK,SHORT,197.49,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-03 00:02:42,OPEN_TRADE,2026-02-03 02:00:00+02:00,SHORT,0.67133504,0.0005168903999409537,5.4206425464407815,7.9502757347798125,1.0
2026-02-03 12:15:01,MARGIN_CHECK,SHORT,197.67,0.0,0.0,1340.5839999999998,1340.5839999999998,1915.12,1915.12,0.0
2026-02-03 12:15:01,OPEN_TRADE,2026-02-03 14:10:00+02:00,SHORT,0.69624823,0.0004040655669274577,4.237918458720728,6.215613739457067,1.0
2026-02-03 12:20:01,MARGIN_CHECK,SHORT,197.64,0.0,197.62,1339.933,1142.313,1914.19,1617.68,645.5735051094399
2026-02-03 12:20:01,OPEN_TRADE,2026-02-03 14:20:00+02:00,SHORT,0.7787221,0.0003795702939020217,3.9812919363721413,5.839228173345807,1.0
2026-02-03 12:30:01,MARGIN_CHECK,SHORT,197.74,0.0,0.0,1335.418,1335.418,1907.74,1907.74,0.0
2026-02-03 12:30:01,OPEN_TRADE,2026-02-03 14:25:00+02:00,SHORT,0.813029,0.0004076330477442718,4.277322104293987,6.273405752964514,1.0
2026-02-03 12:35:01,MARGIN_CHECK,SHORT,197.71,0.0,197.67,1334.319,1136.649,1906.17,1609.56,642.6519672296956
2026-02-03 12:35:01,OPEN_TRADE,2026-02-03 14:30:00+02:00,SHORT,0.8725282,0.0004052984375974083,4.253584811170732,6.238591056383741,1.0
2026-02-03 12:40:01,MARGIN_CHECK,SHORT,197.73,0.0,395.38,1333.08,937.6999999999999,1904.4,1311.22,321.04925992110327
2026-02-03 12:40:01,OPEN_TRADE,2026-02-03 14:35:00+02:00,SHORT,0.8626946,0.00039478451418958335,4.14368589584986,6.077405980579796,1.0
2026-02-03 12:45:01,MARGIN_CHECK,SHORT,197.7,0.0,593.04,1333.0169999999998,739.9769999999999,1904.31,1014.55,214.0251303722352
2026-02-03 12:45:01,OPEN_TRADE,2026-02-03 14:40:00+02:00,SHORT,0.8521462,0.000379359051808362,3.9816369032697656,5.839734124795657,1.0
2026-02-03 12:50:01,MARGIN_CHECK,SHORT,197.72,0.0,790.7,1329.6919999999998,538.9919999999997,1899.56,713.25,160.1234078782106
2026-02-03 12:50:01,OPEN_TRADE,2026-02-03 14:45:00+02:00,SHORT,0.9113067,0.00037261194558747265,3.9115199816406854,5.736895973073006,1.0
2026-02-03 12:55:01,MARGIN_CHECK,SHORT,197.69,0.0,988.5100000000001,1335.271,346.76099999999985,1907.53,424.63,128.63510688515746
2026-02-03 12:55:01,OPEN_TRADE,2026-02-03 14:50:00+02:00,SHORT,0.85784787,0.0003716191173267887,3.8999828401241974,5.719974832182157,1.0
2026-02-03 13:00:01,MARGIN_CHECK,SHORT,197.68,0.0,1186.22,1336.6989999999998,150.47899999999981,1909.57,130.14,107.31357794349876
2026-02-03 13:05:01,MARGIN_CHECK,SHORT,197.56,0.0,1185.78,1342.033,156.25299999999993,1917.19,137.76,107.74180496001529
2026-02-03 13:10:01,MARGIN_CHECK,SHORT,197.61,0.0,1185.8000000000002,1336.272,150.47199999999975,1908.96,129.53,107.27929730306896
2026-02-03 13:20:01,MARGIN_CHECK,SHORT,197.56,0.0,1185.62,1338.463,152.84300000000007,1912.09,132.66,107.45519632691366
2026-02-03 13:25:01,MARGIN_CHECK,SHORT,197.55,0.0,988.3100000000001,1348.347,360.0369999999999,1926.21,443.37,129.90005664805375
2026-02-03 13:25:01,OPEN_TRADE,2026-02-03 15:25:00+02:00,SHORT,0.7754302,0.00034951467402981025,3.666103105232933,5.376951221008302,1.0
2026-02-03 13:35:01,MARGIN_CHECK,SHORT,197.7,0.0,988.57,1336.503,347.9329999999999,1909.29,426.45,128.75900299425427
2026-02-03 13:35:01,OPEN_TRADE,2026-02-03 15:35:00+02:00,SHORT,0.84484464,0.000363758290419574,3.8172794996630097,5.598676599505748,1.0
2026-02-03 13:45:01,MARGIN_CHECK,SHORT,197.55,0.0,1186.0900000000001,1350.5589999999997,164.4689999999996,1929.37,149.98,108.42873119439807
2026-02-03 13:55:01,MARGIN_CHECK,SHORT,197.54,0.0,1185.95,1349.887,163.9369999999999,1928.41,149.02,108.37478012127752
2026-02-03 14:05:01,MARGIN_CHECK,SHORT,197.72,0.0,593.64,1356.047,762.407,1937.21,1047.49,217.7325450703592
2026-02-03 14:05:01,OPEN_TRADE,2026-02-03 16:05:00+02:00,SHORT,0.598705,0.00035607909015740837,3.7336922253818168,5.476081930559998,1.0
2026-02-03 14:30:01,MARGIN_CHECK,LONG,197.51,0.0,0.0,1361.339,1361.339,1944.77,1944.77,0.0
2026-02-03 14:30:01,OPEN_TRADE,2026-02-03 16:30:00+02:00,LONG,0.5833141,0.0003610907238404305,3.7833984717292597,5.548984425202915,1.0
2026-02-03 14:35:01,MARGIN_CHECK,LONG,197.39,0.0,0.0,1364.9859999999999,1364.9859999999999,1949.98,1949.98,0.0
2026-02-03 14:35:01,OPEN_TRADE,2026-02-03 16:35:00+02:00,LONG,0.56380963,0.0004590026796073705,4.808436336124679,7.052373292982862,1.0
2026-02-03 14:40:01,MARGIN_CHECK,LONG,197.37,0.0,0.0,1361.962,1361.962,1945.66,1945.66,0.0
2026-02-03 14:40:01,OPEN_TRADE,2026-02-03 16:40:00+02:00,LONG,0.64294934,0.0005414037912185205,5.669415373484025,8.31514254777657,1.0
2026-02-03 14:45:01,MARGIN_CHECK,LONG,197.16,0.0,0.0,1357.3,1357.3,1939.0,1939.0,0.0
2026-02-03 14:45:01,OPEN_TRADE,2026-02-03 16:45:00+02:00,LONG,0.57703936,0.0006408445120812263,6.705681622405778,9.834999712861809,1.0
2026-02-03 14:50:01,MARGIN_CHECK,LONG,197.26,197.07,0.0,1163.877,1360.947,1944.21,1648.47,657.4051531750862
2026-02-03 14:50:01,OPEN_TRADE,2026-02-03 16:50:00+02:00,LONG,0.5976985,0.0006961274004521348,7.290939057553466,10.693377284411751,1.0
2026-02-03 15:00:01,MARGIN_CHECK,LONG,196.68,0.0,0.0,1348.907,1348.907,1927.01,1927.01,0.0
2026-02-03 15:00:01,OPEN_TRADE,2026-02-03 17:00:00+02:00,LONG,0.81895465,0.0008701638611969334,9.0799423506247,13.317248780916229,1.0
2026-02-03 15:05:01,MARGIN_CHECK,LONG,196.56,0.0,0.0,1343.433,1343.433,1919.19,1919.19,0.0
2026-02-03 15:05:01,OPEN_TRADE,2026-02-03 17:05:00+02:00,LONG,0.90697193,0.000950921785986111,9.914614835662709,14.541435092305308,1.0
2026-02-03 15:10:01,MARGIN_CHECK,LONG,196.5,196.48,0.0,1147.0439999999999,1343.524,1919.32,1624.48,650.9700176366844
2026-02-03 15:10:01,OPEN_TRADE,2026-02-03 17:10:00+02:00,LONG,0.9105632,0.0010140282667590304,10.573723980075119,15.508128504110175,1.0
2026-02-03 15:20:01,MARGIN_CHECK,LONG,196.26,0.0,0.0,1331.302,1331.302,1901.86,1901.86,0.0
2026-02-03 15:20:01,OPEN_TRADE,2026-02-03 17:20:00+02:00,LONG,0.8718409,0.001103776380723567,11.500461347153086,16.86734330915786,1.0
2026-02-03 15:25:01,MARGIN_CHECK,LONG,195.76,0.0,0.0,1324.2389999999998,1324.2389999999998,1891.77,1891.77,0.0
2026-02-03 15:25:01,OPEN_TRADE,2026-02-03 17:25:00+02:00,LONG,0.79238564,0.001210407728211077,12.585147781649622,18.45821674641945,1.0
2026-02-03 15:30:01,MARGIN_CHECK,LONG,196.03,195.67,0.0,1135.7719999999997,1331.4419999999998,1902.06,1608.42,647.7523498161014
2026-02-03 15:30:01,OPEN_TRADE,2026-02-03 17:30:00+02:00,LONG,0.8216144,0.0012897702510931376,13.434014776740923,19.703221672553354,1.0
2026-02-03 15:35:01,MARGIN_CHECK,LONG,195.92,391.82,0.0,932.076,1323.896,1891.28,1303.56,321.7994963588103
2026-02-03 15:35:01,OPEN_TRADE,2026-02-03 17:35:00+02:00,LONG,0.7626344,0.0012959097585397807,13.487018823282952,19.780960940814996,1.0
2026-02-03 15:40:01,MARGIN_CHECK,LONG,196.02,587.68,0.0,743.4119999999999,1331.0919999999999,1901.56,1019.95,215.69174578328284
2026-02-03 15:40:01,OPEN_TRADE,2026-02-03 17:40:00+02:00,LONG,0.8380901,0.0013009964876108306,13.548252172857286,19.87076985352402,1.0
2026-02-03 15:45:01,MARGIN_CHECK,LONG,195.84,783.7099999999999,0.0,531.996,1315.706,1879.58,703.95,159.87853321197994
2026-02-03 15:45:01,OPEN_TRADE,2026-02-03 17:45:00+02:00,LONG,0.79258066,0.0012993296510383856,13.518479058685315,19.82710261940513,1.0
2026-02-03 15:50:01,MARGIN_CHECK,LONG,196.17,979.29,0.0,376.37200000000007,1355.662,1936.66,467.29,131.8020648305056
2026-02-03 15:50:01,OPEN_TRADE,2026-02-03 17:50:00+02:00,LONG,0.5850389,0.0013787197992769322,14.37238871797342,21.079503453027684,1.0
2026-02-03 16:05:01,MARGIN_CHECK,LONG,195.99,783.7,0.0,568.0349999999999,1351.735,1931.05,754.8,164.17003188097766
2026-02-03 16:05:01,OPEN_TRADE,2026-02-03 18:05:00+02:00,LONG,0.60015243,0.0013518145109681326,14.084312063165,20.656991025975334,1.0
2026-02-03 16:10:01,MARGIN_CHECK,LONG,195.95,979.78,0.0,364.94100000000003,1344.721,1921.03,450.79,130.66098052018717
2026-02-03 16:10:01,OPEN_TRADE,2026-02-03 18:10:00+02:00,LONG,0.5859473,0.0013131123439191828,13.677141814040304,20.05980799392578,1.0
2026-02-03 16:25:01,MARGIN_CHECK,LONG,195.62,391.73,0.0,911.068,1302.798,1861.14,1273.24,316.574247320973
2026-02-03 16:25:01,OPEN_TRADE,2026-02-03 18:25:00+02:00,LONG,0.64073956,0.0012998242655743969,13.514851310975185,19.821781922763606,1.0
2026-02-03 16:30:01,MARGIN_CHECK,LONG,195.61,391.5,0.0,907.6789999999999,1299.1789999999999,1855.97,1268.67,316.01736761450707
2026-02-03 16:30:01,OPEN_TRADE,2026-02-03 18:30:00+02:00,LONG,0.65115887,0.001298577982118456,13.498484380084568,19.7977770907907,1.0
2026-02-03 16:35:01,MARGIN_CHECK,LONG,195.65,586.9,0.0,719.118,1306.018,1865.74,985.03,211.84498870229703
2026-02-03 16:35:01,OPEN_TRADE,2026-02-03 18:35:00+02:00,LONG,0.56366426,0.001279811845454794,13.311092638443132,19.522935869716594,1.0
2026-02-03 16:40:01,MARGIN_CHECK,LONG,195.57,782.54,0.0,516.31,1298.85,1855.5,681.33,158.02652086154472
2026-02-03 16:40:01,OPEN_TRADE,2026-02-03 18:40:00+02:00,LONG,0.55884373,0.0012681835577438476,13.184917653877672,19.337879225687253,1.0
2026-02-03 16:55:01,MARGIN_CHECK,LONG,195.45,781.96,0.0,510.6109999999999,1292.571,1846.53,672.89,157.33359462867656
2026-02-03 16:55:01,OPEN_TRADE,2026-02-03 18:55:00+02:00,LONG,0.55230176,0.0012013812251212945,12.488141586515336,18.315940993555827,1.0
2026-02-03 17:00:01,MARGIN_CHECK,SHORT,195.38,977.57,0.0,307.32899999999984,1284.899,1835.57,368.76,125.14027038266715
2026-02-03 17:00:01,OPEN_TRADE,2026-02-03 19:00:00+02:00,SHORT,0.60883397,0.0011695515165276195,12.15289167684465,17.824241126038824,1.0
2026-02-03 17:05:01,MARGIN_CHECK,LONG,195.33,977.2499999999999,195.32,305.50699999999995,1087.437,1832.51,365.75,124.93591316916198
2026-02-03 17:05:01,OPEN_TRADE,2026-02-03 19:05:00+02:00,LONG,0.59999764,0.0011200125507762426,11.636868801874868,17.06740757608314,1.0
2026-02-03 17:15:01,MARGIN_CHECK,LONG,194.98,0.0,0.0,1260.9309999999998,1260.9309999999998,1801.33,1801.33,0.0
2026-02-03 17:15:01,OPEN_TRADE,2026-02-03 19:15:00+02:00,LONG,0.7130754,0.0012156872102332475,12.605849702815819,18.488579564129868,1.0
2026-02-03 17:20:01,MARGIN_CHECK,LONG,194.9,194.84,0.0,1066.994,1261.8339999999998,1802.62,1510.17,616.3857069584544
2026-02-03 17:20:01,OPEN_TRADE,2026-02-03 19:20:00+02:00,LONG,0.6173498,0.0012274845631908829,12.730942071053665,18.67204837087871,1.0
2026-02-03 17:25:01,MARGIN_CHECK,LONG,195.22,390.0,0.0,879.4779999999998,1269.4779999999998,1813.54,1228.74,310.1128590971272
2026-02-03 17:25:01,OPEN_TRADE,2026-02-03 19:25:00+02:00,LONG,0.6479233,0.0012253570605415636,12.720823759741346,18.657208180953976,1.0
2026-02-03 17:30:01,MARGIN_CHECK,LONG,194.91,585.24,0.0,663.8049999999998,1249.0449999999998,1784.35,906.74,203.3192420323378
2026-02-03 17:30:01,OPEN_TRADE,2026-02-03 19:30:00+02:00,LONG,0.7452228,0.0012661640860214091,13.123315940079648,19.24753004545015,1.0
2026-02-03 17:35:01,MARGIN_CHECK,LONG,194.72,584.8499999999999,0.0,652.5260000000001,1237.376,1767.68,890.51,201.52079984495597
2026-02-03 17:35:01,OPEN_TRADE,2026-02-03 19:35:00+02:00,LONG,0.81076777,0.0012503067392175215,12.947951536123593,18.99032891964794,1.0
2026-02-03 17:40:01,MARGIN_CHECK,LONG,194.68,584.58,0.0,648.8899999999998,1233.4699999999998,1762.1,885.21,200.94880771818583
2026-02-03 17:40:01,OPEN_TRADE,2026-02-03 19:40:00+02:00,LONG,0.8356812,0.0012134073420840235,12.563097854780885,18.42587685367863,1.0
2026-02-03 17:45:01,MARGIN_CHECK,LONG,194.63,389.57000000000005,0.0,833.323,1222.893,1746.99,1162.9,299.096029721447
2026-02-03 17:45:01,OPEN_TRADE,2026-02-03 19:45:00+02:00,LONG,0.8494974,0.0011954202986955095,12.367902089724652,18.139589731596157,1.0
2026-02-03 17:50:01,MARGIN_CHECK,LONG,194.71,584.02,0.0,647.4689999999998,1231.4889999999998,1759.27,883.23,200.82073877905117
2026-02-03 17:50:01,OPEN_TRADE,2026-02-03 19:50:00+02:00,LONG,0.8719048,0.001188669283438757,12.307184593404028,18.050537403659245,1.0
2026-02-03 17:55:01,MARGIN_CHECK,LONG,194.71,778.83,0.0,449.87999999999977,1228.7099999999998,1755.3,587.21,150.27095514900392
2026-02-03 17:55:01,OPEN_TRADE,2026-02-03 19:55:00+02:00,LONG,0.8763534,0.0012294359603788846,12.727207122359442,18.66657044612718,1.0
2026-02-03 18:00:01,MARGIN_CHECK,LONG,194.64,973.58,0.0,247.2829999999998,1220.8629999999998,1744.09,283.94,119.44594733417799
2026-02-03 18:00:01,OPEN_TRADE,2026-02-03 20:00:00+02:00,LONG,0.9025856,0.0011888312898660556,12.302406613546701,18.043529699868497,1.0
2026-02-03 18:05:01,MARGIN_CHECK,LONG,194.58,973.5400000000001,0.0,241.40800000000002,1214.948,1735.64,275.49,118.86723966715749
2026-02-03 18:05:01,OPEN_TRADE,2026-02-03 20:05:00+02:00,LONG,0.8733186,0.0011573127198187174,11.972770426594973,17.560063292339297,1.0
2026-02-03 18:10:01,MARGIN_CHECK,LONG,194.66,973.4000000000001,0.0,253.39199999999983,1226.792,1752.56,292.41,120.02602472348731
2026-02-03 18:10:01,OPEN_TRADE,2026-02-03 20:10:00+02:00,LONG,0.873851,0.0011863513185602671,12.280302130839265,18.011109791897592,1.0
2026-02-03 18:15:01,MARGIN_CHECK,LONG,194.37,194.62,0.0,992.4259999999998,1187.0459999999998,1695.78,1403.83,580.8460352800137
2026-02-03 18:15:01,OPEN_TRADE,2026-02-03 20:15:00+02:00,LONG,0.90705216,0.001246892649611374,12.884540754082202,18.897326439320565,1.0
2026-02-03 18:20:01,MARGIN_CHECK,LONG,194.49,389.0,0.0,802.2739999999999,1191.274,1701.82,1118.28,291.637248517668
2026-02-03 18:20:01,OPEN_TRADE,2026-02-03 20:20:00+02:00,LONG,0.90343034,0.0012311757475048821,12.729981720597493,18.670639856876324,1.0
2026-02-03 18:25:01,MARGIN_CHECK,LONG,194.33,583.4300000000001,0.0,598.6039999999998,1182.0339999999999,1688.62,813.35,192.9256115255864
2026-02-03 18:25:01,OPEN_TRADE,2026-02-03 20:25:00+02:00,LONG,0.8881047,0.001209660372549668,12.49799323031611,18.330390071130296,1.0
2026-02-03 18:30:01,MARGIN_CHECK,LONG,194.28,583.29,0.0,591.5339999999999,1174.8239999999998,1678.32,803.52,191.85185185185185
2026-02-03 18:30:01,OPEN_TRADE,2026-02-03 20:30:00+02:00,LONG,0.8843237,0.0011822455315387197,12.209871264844777,17.90781118843901,1.0
2026-02-03 18:35:01,MARGIN_CHECK,LONG,194.19,583.06,0.0,583.1120000000001,1166.172,1665.96,791.46,190.50428816466552
2026-02-03 18:35:01,OPEN_TRADE,2026-02-03 20:35:00+02:00,LONG,0.88767934,0.0011563303093491625,11.93658964395572,17.50699814446839,1.0
2026-02-03 18:40:01,MARGIN_CHECK,LONG,194.27,777.18,0.0,396.3349999999999,1173.5149999999999,1676.45,510.66,143.8037725490869
2026-02-03 18:40:01,OPEN_TRADE,2026-02-03 20:40:00+02:00,LONG,0.87314963,0.0011424177829144695,11.798542424516851,17.304528889291383,1.0
2026-02-03 18:45:01,MARGIN_CHECK,LONG,194.15,971.6300000000001,0.0,185.25299999999993,1156.883,1652.69,195.5,113.41623261208215
2026-02-03 18:50:01,MARGIN_CHECK,LONG,194.11,582.8399999999999,0.0,566.7629999999999,1149.6029999999998,1642.29,768.18,187.88138792600472
2026-02-03 18:50:01,OPEN_TRADE,2026-02-03 20:50:00+02:00,LONG,0.84052855,0.001105048574657844,11.400587236001538,16.720861279468924,1.0
2026-02-03 19:00:01,MARGIN_CHECK,LONG,193.93,194.17,0.0,940.11,1134.28,1620.4,1329.24,556.5324907267482
2026-02-03 19:00:01,OPEN_TRADE,2026-02-03 21:00:00+02:00,LONG,0.91506094,0.0010952114770315525,11.285546428440396,16.552134761712583,1.0
2026-02-03 19:05:01,MARGIN_CHECK,LONG,193.91,193.98,0.0,936.982,1130.962,1615.66,1324.75,555.381389433158
2026-02-03 19:05:01,OPEN_TRADE,2026-02-03 21:05:00+02:00,LONG,0.91112536,0.001097221114782039,11.302140050929774,16.576472074697005,1.0
2026-02-03 19:10:01,MARGIN_CHECK,LONG,193.78,387.83,0.0,738.6310000000001,1126.461,1609.23,1027.45,276.6045584241466
2026-02-03 19:10:01,OPEN_TRADE,2026-02-03 21:10:00+02:00,LONG,0.9069354,0.0010997455518620691,11.32236984319058,16.60614243667952,1.0
2026-02-03 19:15:01,MARGIN_CHECK,LONG,194.39,0.0,0.0,1162.266,1162.266,1660.38,1660.38,0.0
2026-02-03 19:15:01,OPEN_TRADE,2026-02-03 21:15:00+02:00,LONG,0.5665431,0.0012449958637004723,12.861205670702264,18.863101650363323,1.0
2026-02-03 19:20:01,MARGIN_CHECK,LONG,194.46,194.37,0.0,969.3869999999998,1163.7569999999998,1662.51,1370.95,570.2119632322677
2026-02-03 19:20:01,OPEN_TRADE,2026-02-03 21:20:00+02:00,LONG,0.65828574,0.0012257953575517868,12.667675673779552,18.57925765487668,1.0
2026-02-03 19:25:01,MARGIN_CHECK,LONG,194.49,388.95,0.0,773.4209999999998,1162.3709999999999,1660.53,1077.26,284.6931952611998
2026-02-03 19:25:01,OPEN_TRADE,2026-02-03 21:25:00+02:00,LONG,0.7275848,0.001196294485988149,12.361693737951061,18.13048414899489,1.0
2026-02-03 19:30:01,MARGIN_CHECK,LONG,194.31,583.29,0.0,570.576,1153.866,1648.38,773.36,188.38197984046082
2026-02-03 19:30:01,OPEN_TRADE,2026-02-03 21:30:00+02:00,LONG,0.7151368,0.0012387370045695496,12.791904389277773,18.761459770940736,1.0
2026-02-03 19:35:01,MARGIN_CHECK,LONG,194.21,777.6300000000001,0.0,366.5479999999998,1144.1779999999999,1634.54,468.06,140.1258487072217
2026-02-03 19:35:01,OPEN_TRADE,2026-02-03 21:35:00+02:00,LONG,0.8356602,0.0012400718132122397,12.798247953283845,18.770763664816307,1.0
2026-02-03 19:40:01,MARGIN_CHECK,LONG,194.28,971.47,0.0,187.32399999999984,1158.7939999999999,1655.42,197.63,113.55682231322757
2026-02-03 19:45:01,MARGIN_CHECK,LONG,194.25,971.56,0.0,182.03999999999996,1153.6,1648.0,190.21,113.04783267823213
2026-02-03 19:50:01,MARGIN_CHECK,LONG,194.05,777.09,0.0,357.4,1134.49,1620.7,454.62,138.98703347969266
2026-02-03 19:50:01,OPEN_TRADE,2026-02-03 21:50:00+02:00,LONG,0.8525697,0.0011855442123725897,12.229712503850863,17.9369116723146,1.0
2026-02-03 19:55:01,MARGIN_CHECK,LONG,194.18,582.41,0.0,558.4639999999998,1140.8739999999998,1629.82,755.98,186.51240501693673
